123,quick,7812.0
2990,lyric,7809.0
648,role,7795.0
3194,guitar,7794.0
740,state,7782.0
313,possibl,7762.0
1341,men,7760.0
447,ago,7753.0
2691,type,7740.0
3633,either,7724.0
2617,perhap,7719.0
1522,hold,7699.0
240,meet,7696.0
3656,dark,7690.0
354,sometim,7676.0
445,four,7675.0
1042,natur,7653.0
2484,mix,7623.0
1227,actor,7617.0
954,total,7586.0
443,given,7577.0
2601,list,7576.0
417,lost,7526.0
1003,matter,7524.0
741,mother,7523.0
873,absolut,7520.0
1090,countri,7439.0
2048,god,7428.0
1247,produc,7367.0
792,white,7362.0
1291,near,7348.0
658,happi,7318.0
1058,forc,7302.0
652,relat,7298.0
316,serious,7270.0
160,simpl,7254.0
3121,touch,7205.0
266,edit,7205.0
252,wife,7203.0
2747,stop,7180.0
1682,color,7173.0
66,women,7170.0
82,cut,7167.0
1265,materi,7136.0
951,save,7132.0
227,involv,7123.0
1185,issu,7102.0
1376,against,7097.0
1142,check,7016.0
2006,late,6995.0
420,recent,6978.0
1550,art,6964.0
2067,general,6938.0
2166,throughout,6929.0
929,son,6924.0
18,major,6916.0
1275,chapter,6908.0
524,level,6905.0
1709,imagin,6899.0
4422,humor,6891.0
55,greatest,6881.0
787,success,6837.0
595,relationship,6819.0
61,child,6806.0
2657,laugh,6799.0
1105,purchas,6794.0
2527,blue,6790.0
1904,mention,6754.0
323,describ,6750.0
1365,form,6748.0
1439,return,6722.0
1873,dead,6689.0
1230,previous,6682.0
5141,disc,6663.0
2771,modern,6661.0
1587,finish,6615.0
1246,impress,6612.0
1294,hour,6606.0
1156,realiz,6578.0
1397,stay,6573.0
342,murder,6564.0
456,extrem,6561.0
21,ask,6548.0
209,five,6527.0
2241,felt,6503.0
1086,sad,6502.0
1952,fight,6462.0
4419,brilliant,6461.0
776,fill,6452.0
211,rate,6427.0
311,soul,6408.0
1330,brother,6399.0
649,manag,6376.0
1226,uniqu,6374.0
1065,event,6320.0
264,NUMth,6298.0
2156,bore,6298.0
1269,master,6261.0
1235,incred,6238.0
680,addit,6219.0
2995,result,6193.0
686,pop,6187.0
1837,half,6170.0
1435,focus,6149.0
1627,lack,6140.0
960,subject,6133.0
695,easili,6098.0
2991,polit,6093.0
1135,tune,6080.0
1545,obvious,6074.0
35,inspir,6065.0
597,explain,6062.0
1460,fascin,6057.0
1889,discov,6040.0
621,daughter,6028.0
1264,pleas,6026.0
2785,video,5991.0
995,appreci,5988.0
704,behind,5977.0
760,figur,5952.0
640,grow,5941.0
263,mr,5937.0
449,fit,5935.0
11,alon,5926.0
219,futur,5916.0
1108,sort,5916.0
665,told,5914.0
1633,career,5910.0
1631,effort,5900.0
458,thank,5897.0
1098,opinion,5891.0
3050,soon,5879.0
2620,theme,5875.0
1743,excit,5837.0
1630,support,5795.0
1734,refer,5783.0
1767,fast,5782.0
3875,date,5777.0
284,compar,5753.0
716,cool,5734.0
2220,beat,5727.0
430,copi,5726.0
269,gave,5707.0
244,dream,5701.0
463,ad,5664.0
96,allow,5664.0
3695,twist,5662.0
3130,break,5649.0
36,citi,5623.0
3939,guess,5621.0
1594,adventur,5608.0
697,larg,5589.0
13,histor,5564.0
1786,tv,5561.0
1571,attempt,5553.0
3097,huge,5518.0
594,deep,5499.0
1159,fiction,5489.0
3094,america,5489.0
2709,among,5467.0
7816,extra,5463.0
1454,knew,5439.0
2866,player,5433.0
20,attent,5431.0
3710,king,5421.0
100,period,5418.0
2433,plan,5414.0
1663,genr,5404.0
278,centuri,5400.0
1524,fair,5377.0
409,remind,5371.0
236,hero,5350.0
944,similar,5337.0
1197,hate,5331.0
1776,director,5319.0
2471,caus,5311.0
4565,remain,5301.0
2141,parent,5287.0
2975,horror,5284.0
75,solid,5279.0
333,slow,5260.0
821,valu,5259.0
1115,critic,5247.0
2642,fantast,5244.0
332,studi,5243.0
1575,secret,5232.0
3787,rare,5223.0
437,deserv,5193.0
7531,comedi,5191.0
457,difficult,5182.0
279,despit,5171.0
596,suppos,5162.0
1814,avail,5153.0
791,busi,5153.0
1561,pass,5135.0
1049,town,5133.0
900,anim,5129.0
307,anyway,5101.0
820,rich,5098.0
350,husband,5091.0
2739,build,5086.0
3638,poor,5065.0
261,discuss,5035.0
1249,danc,5029.0
968,insight,5027.0
996,popular,5021.0
2090,plus,5008.0
1267,cultur,4998.0
1562,chanc,4990.0
305,glad,4985.0
1046,speak,4982.0
1033,bodi,4981.0
2334,awesom,4966.0
2667,truth,4966.0
153,singer,4957.0
2651,jazz,4955.0
1584,somewhat,4952.0
2717,christian,4936.0
711,unfortun,4930.0
3380,box,4922.0
1286,practic,4916.0
2286,battl,4913.0
80,choic,4912.0
218,captur,4887.0
90,section,4879.0
989,suggest,4868.0
4417,walk,4867.0
1223,agre,4861.0
1112,member,4850.0
558,heavi,4848.0
762,week,4844.0
1606,exact,4839.0
2195,magic,4832.0
2095,across,4797.0
2367,jame,4793.0
1188,romanc,4790.0
1664,descript,4789.0
111,sit,4771.0
2035,car,4765.0
1140,due,4754.0
2481,share,4754.0
6342,forward,4753.0
1474,volum,4748.0
384,unlik,4744.0
1497,illustr,4730.0
833,standard,4727.0
1779,posit,4727.0
1911,solo,4695.0
2589,narrat,4687.0
6312,season,4686.0
747,gift,4669.0
446,month,4666.0
3647,pull,4658.0
1155,combin,4656.0
2207,metal,4648.0
1881,tradit,4636.0
4859,design,4634.0
31,travel,4624.0
485,background,4618.0
2703,english,4613.0
1074,languag,4596.0
2085,episod,4589.0
1272,control,4587.0
1483,becam,4586.0
3514,beyond,4577.0
2551,prove,4575.0
1811,respect,4564.0
1340,famous,4564.0
2386,evil,4561.0
95,doubt,4550.0
336,pace,4527.0
2531,sister,4522.0
564,sweet,4513.0
1136,babi,4480.0
32,treat,4479.0
395,struggl,4469.0
2353,marri,4467.0
469,robert,4446.0
267,admit,4442.0
4829,lose,4438.0
1710,situat,4432.0
1080,abil,4422.0
546,roll,4405.0
543,free,4402.0
1231,shot,4402.0
173,adult,4398.0
1316,memori,4395.0
3221,middl,4389.0
5001,system,4387.0
1473,publish,4386.0
816,ultim,4375.0
1843,carri,4374.0
2139,honest,4369.0
2133,answer,4369.0
1171,sex,4364.0
1170,delight,4346.0
118,class,4325.0
562,hot,4321.0
1312,public,4321.0
2179,fail,4306.0
3651,spend,4297.0
1679,strang,4295.0
1054,portray,4285.0
59,familiar,4282.0
3248,radio,4267.0
190,research,4267.0
1674,ladi,4265.0
2759,pay,4253.0
1260,student,4253.0
3602,essenti,4252.0
1411,insid,4250.0
2013,deliv,4242.0
3519,screen,4235.0
592,explor,4234.0
3233,mark,4231.0
1446,aspect,4231.0
694,forget,4230.0
113,abov,4229.0
1447,messag,4228.0
1566,approach,4228.0
2482,step,4225.0
465,element,4224.0
587,wrote,4222.0
978,david,4222.0
1847,instrument,4208.0
1425,water,4202.0
368,skill,4201.0
1305,current,4197.0
644,era,4194.0
370,influenc,4186.0
2784,area,4185.0
1634,journey,4173.0
391,troubl,4173.0
3759,brought,4153.0
522,local,4148.0
386,term,4144.0
1103,suspens,4139.0
707,serv,4138.0
3002,masterpiec,4132.0
629,search,4131.0
1391,audienc,4129.0
2123,drive,4127.0
1714,older,4126.0
4377,tast,4124.0
345,societi,4118.0
2094,teach,4105.0
2443,room,4103.0
2111,amazon,4100.0
733,lover,4100.0
1654,folk,4090.0
3409,space,4089.0
1250,superb,4068.0
272,compani,4055.0
2914,michael,4046.0
2113,text,4034.0
2319,longer,4024.0
2552,faith,4016.0
12,killer,4013.0
245,challeng,4012.0
1262,guid,3996.0
682,earth,3988.0
5709,complex,3986.0
2030,train,3985.0
1026,surviv,3971.0
424,individu,3971.0
2949,store,3962.0
2584,account,3959.0
3840,earlier,3959.0
136,photo,3955.0
3185,low,3948.0
280,exist,3946.0
348,introduct,3939.0
1060,ok,3938.0
3465,pure,3932.0
1263,concept,3931.0
174,notic,3921.0
1505,introduc,3918.0
1478,univers,3916.0
2205,offic,3892.0
2382,fear,3890.0
231,fire,3887.0
1596,intrigu,3886.0
4774,dialogu,3881.0
3378,select,3866.0
2293,pain,3859.0
4928,quotth,3843.0
4751,imag,3838.0
1888,spirit,3838.0
3042,unit,3835.0
812,parti,3804.0
1141,plenti,3800.0
2406,reveal,3796.0
3083,wast,3784.0
2204,receiv,3781.0
1154,win,3776.0
1176,georg,3775.0
1684,ride,3767.0
3562,drama,3766.0
1245,debut,3763.0
4012,rang,3761.0
5144,scienc,3753.0
141,passion,3752.0
358,typic,3749.0
3381,draw,3741.0
2034,inde,3740.0
674,engag,3739.0
3843,weak,3730.0
2736,reach,3718.0
1905,eventu,3711.0
3241,studio,3708.0
506,fresh,3703.0
573,charm,3696.0
2702,none,3693.0
2026,outstand,3689.0
334,suffer,3664.0
2671,realiti,3663.0
493,common,3650.0
685,intellig,3649.0
5689,land,3643.0
1650,requir,3641.0
460,creativ,3639.0
2136,former,3628.0
146,connect,3625.0
454,food,3619.0
3436,accept,3618.0
43,red,3616.0
1082,clean,3584.0
3309,further,3584.0
8441,front,3579.0
1268,key,3569.0
5116,intens,3561.0
582,william,3556.0
2199,compil,3552.0
953,generat,3547.0
2809,appeal,3545.0
2185,organ,3536.0
3705,score,3535.0
87,librari,3529.0
628,femal,3527.0
208,print,3525.0
943,equal,3524.0
1540,concern,3524.0
2222,process,3522.0
3406,worst,3521.0
3579,topic,3518.0
3911,decent,3516.0
1333,slight,3515.0
2707,nation,3496.0
3202,depth,3490.0
6162,musician,3488.0
781,street,3484.0
34,york,3474.0
3952,pack,3456.0
2748,rule,3453.0
1890,danger,3436.0
3259,project,3435.0
2890,hollywood,3430.0
1259,market,3421.0
1544,edg,3419.0
1002,hilari,3419.0
4118,prefer,3419.0
2926,satisfi,3419.0
2242,christma,3416.0
2330,sell,3416.0
2183,stage,3416.0
234,social,3414.0
7094,highlight,3410.0
4058,amount,3409.0
3468,drum,3408.0
1941,team,3402.0
1205,dog,3387.0
1293,straight,3386.0
1214,trip,3379.0
843,limit,3375.0
3322,confus,3373.0
157,romant,3367.0
3348,improv,3362.0
3280,british,3361.0
3008,amp,3355.0
3996,decad,3352.0
3079,hell,3350.0
97,visit,3348.0
296,crime,3344.0
4084,normal,3341.0
258,compel,3340.0
4485,ten,3334.0
4077,terribl,3328.0
4120,size,3326.0
663,knowledg,3318.0
3323,perspect,3316.0
6318,bass,3309.0
1864,air,3308.0
143,odd,3308.0
1572,shock,3308.0
956,outsid,3279.0
3499,paul,3279.0
1396,handl,3276.0
3486,wild,3266.0
1583,blood,3259.0
0,bill,3259.0
1177,wit,3258.0
756,jack,3256.0
1352,attract,3254.0
1239,apart,3251.0
3547,avoid,3244.0
1139,mine,3240.0
4604,annoy,3232.0
824,interview,3229.0
6597,bonus,3226.0
2073,attack,3221.0
1258,gem,3215.0
676,flow,3197.0
2076,appar,3191.0
2054,joy,3190.0
801,claim,3180.0
2047,escap,3178.0
967,minor,3176.0
470,de,3165.0
302,lie,3162.0
2265,spiritu,3161.0
4239,summer,3159.0
74,convinc,3147.0
459,arrang,3132.0
1508,stick,3128.0
3701,rais,3127.0
1146,otherwis,3124.0
321,tone,3120.0
2263,comment,3119.0
8345,packag,3107.0
2786,terrif,3107.0
5098,soundtrack,3100.0
1799,express,3097.0
853,la,3096.0
2555,script,3091.0
754,hook,3078.0
2495,sourc,3074.0
2996,repeat,3068.0
4770,progress,3067.0
362,immedi,3062.0
26,dr,3059.0
715,thorough,3057.0
2158,church,3056.0
3063,cold,3051.0
5416,haunt,3044.0
1785,consist,3043.0
45,thriller,3039.0
731,fantasi,3039.0
1350,marriag,3031.0
2685,memor,3026.0
4187,western,3022.0
6654,program,3022.0
3561,graphic,3014.0
2498,drop,3012.0
1787,frank,3010.0
3885,wors,3010.0
343,commentari,3008.0
4912,peter,3004.0
1726,respons,3003.0
889,altern,2996.0
10,crazi,2994.0
1703,road,2992.0
796,constant,2984.0
1229,realist,2974.0
2733,cri,2973.0
221,desir,2970.0
1025,peac,2968.0
1960,reflect,2967.0
2002,throw,2966.0
4612,storylin,2960.0
1498,replac,2960.0
667,lesson,2953.0
1174,comic,2952.0
1048,regard,2952.0
1457,sexual,2951.0
2290,match,2948.0
1754,remark,2947.0
1426,defin,2938.0
802,ms,2930.0
1172,violenc,2926.0
2102,tom,2923.0
2701,seek,2920.0
1555,sequel,2910.0
1434,content,2909.0
1068,prepar,2906.0
3915,educ,2904.0
4793,aliv,2903.0
1458,colleg,2903.0
1891,fli,2899.0
3174,stone,2898.0
7657,cost,2894.0
3581,choos,2892.0
3019,varieti,2890.0
2292,physic,2889.0
115,averag,2884.0
4431,comfort,2880.0
1642,eat,2877.0
3087,field,2876.0
3080,angel,2875.0
1243,ballad,2864.0
1389,spent,2861.0
1096,center,2853.0
4828,polic,2852.0
1075,drug,2825.0
5018,viewer,2823.0
689,shine,2820.0
2625,horribl,2817.0
807,balanc,2815.0
105,credit,2814.0
1727,paint,2811.0
2211,machin,2809.0
3356,green,2808.0
3013,wide,2808.0
3640,readi,2807.0
2637,stupid,2805.0
4995,energi,2805.0
1420,govern,2800.0
1697,test,2799.0
2287,wear,2795.0
4832,investig,2783.0
4358,born,2779.0
765,comput,2775.0
3335,teenag,2771.0
3251,richard,2771.0
4768,purpos,2760.0
394,sorri,2759.0
3760,achiev,2755.0
1585,predict,2753.0
2174,promis,2751.0
1361,west,2748.0
2400,genius,2744.0
2348,clever,2735.0
2132,flaw,2733.0
2521,ignor,2732.0
3639,club,2728.0
3112,law,2727.0
4024,pleasur,2726.0
1558,unless,2721.0
1591,french,2716.0
2235,label,2714.0
1113,leader,2709.0
1012,kick,2706.0
2375,cross,2705.0
2227,arriv,2705.0
1915,civil,2703.0
651,race,2696.0
5673,protect,2692.0
2979,forev,2689.0
2992,shame,2686.0
1832,model,2681.0
1824,south,2680.0
5626,visual,2680.0
164,format,2677.0
397,profession,2669.0
2658,loud,2667.0
1183,complaint,2667.0
1795,lee,2666.0
2055,tear,2665.0
2948,somehow,2664.0
1747,stun,2661.0
3993,root,2656.0
6195,flick,2655.0
3928,strength,2648.0
5333,piano,2648.0
2234,ship,2644.0
2377,join,2643.0
2027,caught,2641.0
1038,correct,2636.0
2226,servic,2630.0
4643,fulli,2626.0
1266,brief,2624.0
664,mood,2615.0
4222,burn,2613.0
661,admir,2610.0
3237,surround,2605.0
1163,mari,2604.0
1482,ground,2601.0
757,led,2600.0
1997,jump,2595.0
3480,evid,2593.0
1962,catch,2588.0
836,item,2588.0
2120,harri,2586.0
2520,thrill,2583.0
3205,tire,2578.0
1468,moral,2572.0
1211,finest,2563.0
3571,destroy,2562.0
957,specif,2562.0
2281,determin,2553.0
396,rise,2552.0
2615,smooth,2550.0
5079,melodi,2541.0
1862,ii,2538.0
4455,conclus,2538.0
1256,teacher,2534.0
1812,tool,2534.0
4534,silli,2523.0
11899,camera,2522.0
361,cook,2515.0
1055,repres,2514.0
3219,plain,2511.0
3376,tour,2506.0
3329,suit,2504.0
822,regular,2499.0
8788,spot,2486.0
2295,joe,2483.0
2360,warn,2483.0
3184,lord,2481.0
1509,imposs,2480.0
2161,younger,2477.0
3984,atmospher,2475.0
4477,drawn,2470.0
2439,techniqu,2470.0
2408,initi,2468.0
2356,warm,2467.0
3067,trust,2467.0
7620,manner,2467.0
1445,negat,2466.0
2246,mistak,2464.0
2863,tape,2458.0
3397,activ,2455.0
3648,million,2455.0
78,display,2454.0
1079,encount,2451.0
1613,report,2450.0
723,tight,2446.0
2570,potenti,2446.0
2371,concert,2442.0
2811,cds,2439.0
1437,affect,2429.0
3311,worthi,2426.0
3010,super,2425.0
431,tough,2421.0
3375,militari,2412.0
271,paper,2411.0
2087,decis,2409.0
7828,documentari,2409.0
1193,advic,2409.0
1782,impact,2407.0
8096,doubl,2402.0
1194,skip,2401.0
2233,detect,2391.0
1106,pleasant,2391.0
1186,okay,2386.0
578,joke,2385.0
9661,scari,2382.0
3005,contemporari,2382.0
7928,alot,2381.0
4101,bunch,2378.0
1184,asid,2376.0
4664,england,2374.0
705,industri,2371.0
5118,count,2366.0
2015,sleep,2362.0
1031,door,2362.0
1081,photograph,2360.0
779,wall,2358.0
5855,fashion,2352.0
5363,liter,2345.0
1978,victim,2342.0
639,depress,2341.0
2731,childhood,2339.0
1969,matur,2339.0
3424,hurt,2336.0
1821,mad,2335.0
3974,german,2334.0
1845,ahead,2334.0
630,male,2331.0
42,island,2329.0
4403,push,2323.0
1148,translat,2322.0
4345,hundr,2320.0
357,besid,2317.0
1232,locat,2313.0
2729,bob,2312.0
1501,separ,2309.0
2049,intend,2308.0
2826,enemi,2307.0
4006,biggest,2304.0
1222,accur,2292.0
837,enter,2291.0
1858,sign,2284.0
3583,length,2282.0
7567,ring,2281.0
2467,loss,2279.0
1916,movement,2279.0
1778,doctor,2278.0
1749,motiv,2276.0
1459,dramat,2275.0
2924,religi,2269.0
50,commit,2264.0
3650,sudden,2261.0
955,alien,2260.0
4218,recogn,2257.0
2257,craft,2254.0
2363,brown,2252.0
6954,jone,2251.0
854,meant,2251.0
3868,wow,2250.0
2187,queen,2250.0
4575,chart,2247.0
3464,gun,2246.0
2231,send,2246.0
2065,fortun,2245.0
2310,experienc,2244.0
1573,gain,2235.0
1382,belief,2233.0
3238,cheap,2232.0
1367,began,2227.0
427,theori,2226.0
2305,bottom,2225.0
2080,signific,2224.0
3137,shown,2223.0
2610,soldier,2223.0
1569,suspect,2221.0
6824,ear,2214.0
2752,religion,2214.0
4787,literatur,2211.0
9636,mere,2208.0
13501,breath,2206.0
6338,rent,2203.0
14,loos,2200.0
2499,mental,2200.0
2596,letter,2197.0
706,justic,2194.0
3031,proper,2193.0
610,smart,2191.0
1043,interpret,2191.0
2962,gorgeous,2190.0
2162,jesus,2190.0
3304,teen,2190.0
798,solv,2187.0
3310,dri,2185.0
2745,monster,2184.0
4134,latest,2181.0
3649,bare,2180.0
5532,grace,2177.0
520,oper,2175.0
4555,ancient,2175.0
5467,cute,2171.0
2129,advanc,2168.0
1063,numer,2166.0
1290,treasur,2163.0
1097,brutal,2162.0
1377,televis,2162.0
1030,abus,2160.0
3475,heaven,2157.0
4137,blow,2156.0
3731,NUMNUM,2154.0
3823,held,2152.0
6792,shape,2152.0
2958,cat,2150.0
4041,awar,2150.0
714,innoc,2149.0
1983,prison,2148.0
2799,blend,2148.0
2288,arm,2147.0
145,armi,2147.0
2997,epic,2146.0
3507,hang,2144.0
2749,hair,2138.0
945,observ,2138.0
2144,legend,2138.0
6998,access,2135.0
655,path,2130.0
2398,weird,2129.0
683,wind,2128.0
1010,expens,2126.0
4796,charg,2125.0
2045,resourc,2125.0
4619,grab,2121.0
6003,mile,2117.0
3164,sequenc,2115.0
6095,conflict,2111.0
1670,necessari,2110.0
76,gold,2109.0
6854,technic,2108.0
163,rhythm,2107.0
322,worri,2106.0
871,tabl,2106.0
6984,compos,2102.0
7373,instal,2096.0
3816,unusu,2091.0
3025,opportun,2090.0
3312,contribut,2089.0
3727,rush,2088.0
2792,catchi,2087.0
6660,award,2085.0
19,accomplish,2078.0
3894,strike,2074.0
1129,steve,2074.0
1401,commerci,2073.0
8714,disturb,2073.0
2091,refresh,2068.0
2619,bother,2067.0
1669,bar,2064.0
3718,favor,2063.0
1681,tie,2060.0
4626,marvel,2059.0
3784,lay,2056.0
3630,round,2056.0
2825,vision,2054.0
3095,intern,2052.0
1946,met,2048.0
2974,communiti,2046.0
2598,convers,2045.0
16019,remast,2043.0
3812,actress,2042.0
3890,benefit,2041.0
2339,heroin,2041.0
1027,quiet,2041.0
4054,brand,2036.0
4818,drink,2033.0
2391,planet,2026.0
3966,mess,2025.0
2070,object,2024.0
4060,iron,2022.0
3854,deepli,2021.0
1593,adapt,2019.0
5875,celebr,2018.0
4164,soft,2014.0
5734,cop,2009.0
8422,shoot,2006.0
3589,bibl,2005.0
3534,theater,1999.0
6359,bear,1999.0
3898,smith,1996.0
1617,presid,1994.0
975,winner,1994.0
4791,structur,1989.0
2639,affair,1989.0
1271,superior,1988.0
3713,martin,1986.0
981,increas,1984.0
3930,method,1983.0
1877,youth,1983.0
2988,slowli,1982.0
2918,friendship,1981.0
1028,steal,1977.0
2976,aw,1976.0
4213,morn,1976.0
6257,occasion,1976.0
3764,london,1974.0
3032,instruct,1974.0
3458,press,1974.0
4483,flat,1972.0
4466,cloth,1966.0
7673,tragic,1965.0
1893,mission,1965.0
1261,intent,1964.0
2564,won,1956.0
4402,attitud,1956.0
3260,execut,1953.0
2260,updat,1952.0
107,card,1947.0
1907,fell,1946.0
1519,wood,1945.0
1809,grew,1944.0
3839,judg,1941.0
3876,anymor,1940.0
2604,mountain,1940.0
6764,psycholog,1936.0
389,occur,1934.0
980,premis,1933.0
3820,park,1932.0
3771,sampl,1930.0
3029,grade,1923.0
5542,audio,1923.0
5764,brain,1920.0
3207,ruin,1919.0
3884,smile,1919.0
5362,bright,1916.0
1356,encourag,1914.0
3048,address,1912.0
2808,safe,1909.0
132,load,1908.0
2587,ghost,1907.0
2284,devot,1906.0
2545,chase,1906.0
4674,vivid,1905.0
3470,scream,1905.0
1647,shop,1901.0
1110,rank,1899.0
